,order_id,order_date,order_time
41922,18446,2015-11-10,20:08:35
41923,18447,2015-11-10,20:17:04
41924,18448,2015-11-10,20:43:24
41925,18449,2015-11-10,21:02:02
41926,18450,2015-11-10,21:06:47
41927,18451,2015-11-11,11:25:43
41928,18452,2015-11-11,11:33:48
41929,18453,2015-11-11,12:08:00
41933,18454,2015-11-11,12:16:17
41937,18455,2015-11-11,12:42:25
41940,18456,2015-11-11,12:50:12
41945,18457,2015-11-11,13:04:26
41947,18458,2015-11-11,13:07:03
41948,18459,2015-11-11,13:07:53
41950,18460,2015-11-11,13:11:58
41954,18461,2015-11-11,13:15:49
41955,18462,2015-11-11,13:19:43
41963,18463,2015-11-11,13:24:46
41966,18464,2015-11-11,13:27:55
41968,18465,2015-11-11,13:28:25
41969,18466,2015-11-11,13:37:09
41971,18467,2015-11-11,13:38:27
41978,18468,2015-11-11,14:26:35
41979,18469,2015-11-11,14:43:11
41981,18470,2015-11-11,15:01:28
41983,18471,2015-11-11,15:25:50
41985,18472,2015-11-11,15:33:20
41986,18473,2015-11-11,15:53:48
41989,18474,2015-11-11,16:17:25
41993,18475,2015-11-11,16:25:36
41996,18476,2015-11-11,16:29:25
42000,18477,2015-11-11,16:38:30
42002,18478,2015-11-11,16:40:22
42004,18479,2015-11-11,16:49:00
42005,18480,2015-11-11,17:04:20
42006,18481,2015-11-11,17:08:47
42007,18482,2015-11-11,17:12:15
42010,18483,2015-11-11,17:29:48
42012,18484,2015-11-11,18:11:37
42016,18485,2015-11-11,18:47:08
42018,18486,2015-11-11,18:48:11
42022,18487,2015-11-11,19:00:28
42024,18488,2015-11-11,19:08:03
42026,18489,2015-11-11,19:32:34
42027,18490,2015-11-11,19:49:33
42030,18491,2015-11-11,19:55:32
42033,18492,2015-11-11,20:38:31
42034,18493,2015-11-11,20:55:59
42036,18494,2015-11-11,21:10:59
42038,18495,2015-11-11,22:00:25
42039,18496,2015-11-11,22:00:35
42040,18497,2015-11-11,22:15:56
42041,18498,2015-11-11,22:49:08
42043,18499,2015-11-12,12:12:08
42046,18500,2015-11-12,12:15:01
42047,18501,2015-11-12,12:26:56
42049,18502,2015-11-12,12:28:42
42051,18503,2015-11-12,12:29:37
42055,18504,2015-11-12,12:34:34
42056,18505,2015-11-12,12:49:21
42057,18506,2015-11-12,12:51:38
42058,18507,2015-11-12,12:56:13
42059,18508,2015-11-12,13:00:14
42060,18509,2015-11-12,13:04:06
42061,18510,2015-11-12,13:18:44
42063,18511,2015-11-12,13:20:53
42065,18512,2015-11-12,13:23:01
42067,18513,2015-11-12,13:24:59
42079,18514,2015-11-12,14:04:46
42082,18515,2015-11-12,14:07:12
42086,18516,2015-11-12,14:28:42
42088,18517,2015-11-12,14:36:57
42089,18518,2015-11-12,14:52:03
42092,18519,2015-11-12,14:52:46
42100,18520,2015-11-12,15:31:33
42101,18521,2015-11-12,15:36:45
42103,18522,2015-11-12,15:37:04
42104,18523,2015-11-12,15:41:59
42108,18524,2015-11-12,15:55:13
42111,18525,2015-11-12,16:01:45
42113,18526,2015-11-12,16:23:21
42114,18527,2015-11-12,16:24:56
42116,18528,2015-11-12,16:28:24
42119,18529,2015-11-12,16:34:21
42123,18530,2015-11-12,16:43:31
42125,18531,2015-11-12,16:50:39
42128,18532,2015-11-12,16:55:59
42132,18533,2015-11-12,17:09:18
42134,18534,2015-11-12,17:14:38
42136,18535,2015-11-12,17:16:45
42138,18536,2015-11-12,17:22:08
42140,18537,2015-11-12,17:40:00
42142,18538,2015-11-12,17:42:58
42144,18539,2015-11-12,17:45:40
42145,18540,2015-11-12,17:50:31
42149,18541,2015-11-12,18:34:54
42153,18542,2015-11-12,18:40:11
42157,18543,2015-11-12,18:47:34
42161,18544,2015-11-12,18:56:27
42165,18545,2015-11-12,19:10:41
42166,18546,2015-11-12,19:12:48
42167,18547,2015-11-12,19:34:00
42169,18548,2015-11-12,19:36:10
42171,18549,2015-11-12,19:44:34
42173,18550,2015-11-12,20:02:27
42177,18551,2015-11-12,20:19:57
42179,18552,2015-11-12,20:31:29
42182,18553,2015-11-12,20:46:16
42183,18554,2015-11-12,20:51:27
42184,18555,2015-11-12,20:51:43
42185,18556,2015-11-12,21:05:18
42186,18557,2015-11-12,21:43:47
42190,18558,2015-11-13,11:22:32
42194,18559,2015-11-13,11:23:55
42195,18560,2015-11-13,11:39:14
42196,18561,2015-11-13,12:32:27
42198,18562,2015-11-13,12:42:13
42201,18563,2015-11-13,12:51:24
42203,18564,2015-11-13,12:53:30
42204,18565,2015-11-13,12:56:20
42205,18566,2015-11-13,13:01:40
42207,18567,2015-11-13,13:06:51
42208,18568,2015-11-13,13:07:13
42209,18569,2015-11-13,13:07:35
42210,18570,2015-11-13,13:17:39
42218,18571,2015-11-13,13:18:03
42221,18572,2015-11-13,13:20:49
42225,18573,2015-11-13,13:27:28
42226,18574,2015-11-13,13:40:34
42227,18575,2015-11-13,14:04:33
42230,18576,2015-11-13,14:12:07
42238,18577,2015-11-13,14:44:59
42240,18578,2015-11-13,15:20:44
42241,18579,2015-11-13,15:28:13
42242,18580,2015-11-13,15:55:58
42244,18581,2015-11-13,15:57:35
42245,18582,2015-11-13,16:06:22
42246,18583,2015-11-13,16:08:41
42248,18584,2015-11-13,16:13:46
42250,18585,2015-11-13,16:28:45
42252,18586,2015-11-13,16:54:22
42254,18587,2015-11-13,17:12:40
42255,18588,2015-11-13,17:16:30
42259,18589,2015-11-13,17:23:17
42260,18590,2015-11-13,17:23:24
42261,18591,2015-11-13,17:26:01
42263,18592,2015-11-13,17:26:03
42266,18593,2015-11-13,17:26:53
42268,18594,2015-11-13,17:36:48
42270,18595,2015-11-13,18:00:16
42271,18596,2015-11-13,18:25:25
42272,18597,2015-11-13,18:27:24
42273,18598,2015-11-13,18:33:34
42275,18599,2015-11-13,18:35:59
42278,18600,2015-11-13,18:36:46
42282,18601,2015-11-13,18:41:14
42284,18602,2015-11-13,18:41:40
42286,18603,2015-11-13,18:41:53
42288,18604,2015-11-13,18:51:25
42290,18605,2015-11-13,18:53:30
42292,18606,2015-11-13,19:06:42
42295,18607,2015-11-13,19:12:00
42297,18608,2015-11-13,19:27:08
42299,18609,2015-11-13,19:50:56
42301,18610,2015-11-13,20:06:40
42303,18611,2015-11-13,20:21:58
42304,18612,2015-11-13,20:40:01
42305,18613,2015-11-13,20:47:06
42308,18614,2015-11-13,20:49:55
42310,18615,2015-11-13,20:58:29
42314,18616,2015-11-13,21:20:08
42315,18617,2015-11-13,21:24:18
42316,18618,2015-11-13,21:48:02
42319,18619,2015-11-13,21:53:01
42322,18620,2015-11-13,22:03:35
42323,18621,2015-11-13,22:06:06
42325,18622,2015-11-13,22:10:33
42326,18623,2015-11-13,22:29:20
42328,18624,2015-11-13,22:37:24
42329,18625,2015-11-14,11:35:48
42330,18626,2015-11-14,11:40:28
42331,18627,2015-11-14,12:45:24
42333,18628,2015-11-14,13:04:04
42334,18629,2015-11-14,13:31:16
42344,18630,2015-11-14,13:39:31
42352,18631,2015-11-14,13:41:10
42355,18632,2015-11-14,13:47:05
42356,18633,2015-11-14,13:53:27
42358,18634,2015-11-14,13:55:53
42359,18635,2015-11-14,14:32:00
42360,18636,2015-11-14,14:32:27
42361,18637,2015-11-14,14:34:50
42362,18638,2015-11-14,14:46:12
42365,18639,2015-11-14,14:49:37
42366,18640,2015-11-14,15:07:46
42370,18641,2015-11-14,15:09:02
42373,18642,2015-11-14,15:27:57
42376,18643,2015-11-14,15:31:20
42380,18644,2015-11-14,15:36:22
42383,18645,2015-11-14,15:43:03
42385,18646,2015-11-14,16:09:08
42387,18647,2015-11-14,16:26:09
42390,18648,2015-11-14,16:28:17
42394,18649,2015-11-14,16:54:26
42395,18650,2015-11-14,17:13:24
42397,18651,2015-11-14,17:21:02
42400,18652,2015-11-14,17:40:20
42401,18653,2015-11-14,17:43:12
42403,18654,2015-11-14,18:02:40
42406,18655,2015-11-14,18:09:02
42408,18656,2015-11-14,18:50:19
42409,18657,2015-11-14,18:50:52
42411,18658,2015-11-14,18:51:47
42414,18659,2015-11-14,19:01:23
42415,18660,2015-11-14,19:09:40
42417,18661,2015-11-14,19:20:17
42420,18662,2015-11-14,19:26:10
42422,18663,2015-11-14,19:37:29
42425,18664,2015-11-14,19:39:07
42426,18665,2015-11-14,19:39:35
42427,18666,2015-11-14,19:40:11
42431,18667,2015-11-14,19:49:29
42433,18668,2015-11-14,20:22:06
42435,18669,2015-11-14,20:27:17
42438,18670,2015-11-14,20:29:31
42441,18671,2015-11-14,20:47:03
42443,18672,2015-11-14,21:05:01
42447,18673,2015-11-14,21:06:23
42448,18674,2015-11-14,21:10:53
42449,18675,2015-11-14,21:21:09
42453,18676,2015-11-14,21:36:52
42457,18677,2015-11-14,21:47:17
42461,18678,2015-11-14,21:57:58
42462,18679,2015-11-14,22:22:24
42463,18680,2015-11-14,22:34:12
42464,18681,2015-11-14,22:55:14
42466,18682,2015-11-14,23:01:33
42469,18683,2015-11-15,11:55:29
42470,18684,2015-11-15,12:11:31
42471,18685,2015-11-15,12:13:25
42477,18686,2015-11-15,12:16:16
42479,18687,2015-11-15,12:26:44
42480,18688,2015-11-15,12:46:45
42485,18689,2015-11-15,12:47:01
42486,18690,2015-11-15,12:54:30
42487,18691,2015-11-15,12:57:12
42488,18692,2015-11-15,13:06:21
42490,18693,2015-11-15,13:08:43
42491,18694,2015-11-15,13:11:29
42494,18695,2015-11-15,13:12:59
42496,18696,2015-11-15,13:30:21
42497,18697,2015-11-15,13:31:26
42498,18698,2015-11-15,13:38:51
42507,18699,2015-11-15,13:42:30
42508,18700,2015-11-15,14:38:30
42509,18701,2015-11-15,15:06:28
42513,18702,2015-11-15,15:18:53
42517,18703,2015-11-15,16:15:46
42520,18704,2015-11-15,16:41:40
42523,18705,2015-11-15,16:48:53
42525,18706,2015-11-15,16:55:47
42527,18707,2015-11-15,16:59:08
42531,18708,2015-11-15,17:10:40
42535,18709,2015-11-15,17:22:36
42537,18710,2015-11-15,17:23:53
42538,18711,2015-11-15,17:30:44
42540,18712,2015-11-15,17:42:09
42544,18713,2015-11-15,17:44:38
42548,18714,2015-11-15,18:03:46
42552,18715,2015-11-15,18:08:35
42554,18716,2015-11-15,18:10:58
42557,18717,2015-11-15,19:08:47
42559,18718,2015-11-15,19:54:40
42562,18719,2015-11-15,19:58:28
42563,18720,2015-11-15,20:01:34
42565,18721,2015-11-15,20:41:33
42568,18722,2015-11-15,20:58:00
42572,18723,2015-11-15,21:01:49
42573,18724,2015-11-15,21:36:35
42577,18725,2015-11-15,22:03:20
42578,18726,2015-11-15,22:12:50
42579,18727,2015-11-15,22:27:42
42582,18728,2015-11-16,11:37:20
42584,18729,2015-11-16,11:40:26
42586,18730,2015-11-16,11:45:01
42587,18731,2015-11-16,12:03:29
42588,18732,2015-11-16,12:06:59
42591,18733,2015-11-16,12:07:20
42592,18734,2015-11-16,12:07:31
42593,18735,2015-11-16,12:08:48
42599,18736,2015-11-16,12:26:33
42601,18737,2015-11-16,12:27:39
42602,18738,2015-11-16,12:30:29
42606,18739,2015-11-16,12:37:55
42607,18740,2015-11-16,12:38:58
42609,18741,2015-11-16,12:53:27
42622,18742,2015-11-16,13:00:51
42623,18743,2015-11-16,13:18:46
42624,18744,2015-11-16,13:21:19
42625,18745,2015-11-16,13:39:21
42626,18746,2015-11-16,13:46:47
42627,18747,2015-11-16,13:56:31
42631,18748,2015-11-16,14:03:03
42633,18749,2015-11-16,14:03:08
42637,18750,2015-11-16,14:08:50
42638,18751,2015-11-16,14:14:58
42641,18752,2015-11-16,14:38:57
42642,18753,2015-11-16,14:39:40
42645,18754,2015-11-16,15:19:45
42646,18755,2015-11-16,15:43:19
42649,18756,2015-11-16,15:54:39
42651,18757,2015-11-16,16:01:59
42654,18758,2015-11-16,16:02:35
42656,18759,2015-11-16,16:24:08
42660,18760,2015-11-16,16:27:14
42661,18761,2015-11-16,16:29:44
42662,18762,2015-11-16,16:58:30
42664,18763,2015-11-16,17:09:49
42666,18764,2015-11-16,17:10:04
42667,18765,2015-11-16,17:20:13
42669,18766,2015-11-16,17:21:36
42673,18767,2015-11-16,17:24:35
42675,18768,2015-11-16,17:32:12
42676,18769,2015-11-16,17:32:30
42677,18770,2015-11-16,17:43:14
42681,18771,2015-11-16,17:49:29
42685,18772,2015-11-16,17:56:52
42689,18773,2015-11-16,17:57:18
42692,18774,2015-11-16,18:16:52
42693,18775,2015-11-16,18:51:51
42695,18776,2015-11-16,19:03:22
42699,18777,2015-11-16,19:20:21
42701,18778,2015-11-16,19:30:48
42702,18779,2015-11-16,19:34:22
42703,18780,2015-11-16,19:54:30
42705,18781,2015-11-16,20:01:44
42707,18782,2015-11-16,20:17:33
42708,18783,2015-11-16,20:18:46
42710,18784,2015-11-16,21:00:17
42711,18785,2015-11-16,21:12:08
42713,18786,2015-11-16,21:16:52
42714,18787,2015-11-16,21:27:37
42716,18788,2015-11-16,22:10:41
42717,18789,2015-11-17,11:23:51
42718,18790,2015-11-17,11:28:57
42719,18791,2015-11-17,11:29:19
42720,18792,2015-11-17,11:33:33
42722,18793,2015-11-17,11:39:21
42724,18794,2015-11-17,11:47:53
42725,18795,2015-11-17,12:04:13
42726,18796,2015-11-17,12:13:18
42727,18797,2015-11-17,12:14:18
42740,18798,2015-11-17,12:19:50
42741,18799,2015-11-17,12:27:41
42742,18800,2015-11-17,12:38:12
42745,18801,2015-11-17,12:45:51
42747,18802,2015-11-17,12:46:22
42752,18803,2015-11-17,12:51:09
42753,18804,2015-11-17,13:18:36
42756,18805,2015-11-17,13:20:10
42757,18806,2015-11-17,13:32:28
42759,18807,2015-11-17,13:43:54
42760,18808,2015-11-17,13:57:49
42761,18809,2015-11-17,14:13:42
42762,18810,2015-11-17,14:24:12
42766,18811,2015-11-17,14:48:33
42768,18812,2015-11-17,15:05:25
42773,18813,2015-11-17,15:11:55
42776,18814,2015-11-17,16:41:36
42777,18815,2015-11-17,17:13:47
42779,18816,2015-11-17,17:20:10
42781,18817,2015-11-17,18:07:20
42783,18818,2015-11-17,18:12:07
42784,18819,2015-11-17,18:17:27
42785,18820,2015-11-17,18:27:57
42787,18821,2015-11-17,18:31:35
42788,18822,2015-11-17,18:49:15
42791,18823,2015-11-17,18:56:08
42793,18824,2015-11-17,19:01:40
42795,18825,2015-11-17,19:24:51
42797,18826,2015-11-17,19:30:35
42801,18827,2015-11-17,19:31:38
42803,18828,2015-11-17,19:35:06
42805,18829,2015-11-17,19:55:04
42807,18830,2015-11-17,20:11:57
42810,18831,2015-11-17,20:21:30
42813,18832,2015-11-17,20:24:05
42815,18833,2015-11-17,20:32:59
42818,18834,2015-11-17,20:45:14
42822,18835,2015-11-17,20:47:14
42825,18836,2015-11-17,21:05:00
42826,18837,2015-11-17,21:55:24
42830,18838,2015-11-18,11:15:13
42832,18839,2015-11-18,11:30:47
42836,18840,2015-11-18,11:31:26
42837,18841,2015-11-18,11:46:26
42838,18842,2015-11-18,11:55:16
42842,18843,2015-11-18,12:03:46
42843,18844,2015-11-18,12:22:46
42846,18845,2015-11-18,12:25:12
42867,18846,2015-11-18,12:27:41
42868,18847,2015-11-18,12:29:18
42869,18848,2015-11-18,12:39:46
42873,18849,2015-11-18,12:52:51
42874,18850,2015-11-18,12:53:01
42880,18851,2015-11-18,12:54:54
42881,18852,2015-11-18,13:01:44
42883,18853,2015-11-18,13:40:33
42887,18854,2015-11-18,13:47:10
42888,18855,2015-11-18,13:51:12
42889,18856,2015-11-18,14:04:51
42891,18857,2015-11-18,14:38:38
42895,18858,2015-11-18,14:41:35
42897,18859,2015-11-18,14:46:57
42898,18860,2015-11-18,15:21:14
42899,18861,2015-11-18,15:46:35
42900,18862,2015-11-18,16:17:16
42901,18863,2015-11-18,16:27:04
42903,18864,2015-11-18,16:34:04
42905,18865,2015-11-18,16:38:03
42908,18866,2015-11-18,16:38:43
42910,18867,2015-11-18,16:44:03
42912,18868,2015-11-18,16:44:35
42914,18869,2015-11-18,16:58:33
42917,18870,2015-11-18,16:58:35
42920,18871,2015-11-18,17:31:37
42922,18872,2015-11-18,17:45:43
42926,18873,2015-11-18,18:10:30
42927,18874,2015-11-18,18:11:52
42928,18875,2015-11-18,18:35:51
42932,18876,2015-11-18,18:54:41
42934,18877,2015-11-18,19:07:01
42935,18878,2015-11-18,20:05:00
42937,18879,2015-11-18,20:12:59
42940,18880,2015-11-18,20:36:18
42944,18881,2015-11-18,21:11:58
42945,18882,2015-11-18,21:17:01
42948,18883,2015-11-18,21:41:11
42951,18884,2015-11-19,11:40:07
42955,18885,2015-11-19,11:51:00
42956,18886,2015-11-19,11:51:41
42959,18887,2015-11-19,11:53:39
42960,18888,2015-11-19,12:03:59
42961,18889,2015-11-19,12:10:23
42963,18890,2015-11-19,12:41:37
42964,18891,2015-11-19,12:47:37
42978,18892,2015-11-19,12:48:43
42982,18893,2015-11-19,13:06:57
42983,18894,2015-11-19,13:09:26
42984,18895,2015-11-19,13:19:13
42986,18896,2015-11-19,13:21:36
42989,18897,2015-11-19,13:22:01
42993,18898,2015-11-19,13:31:24
42994,18899,2015-11-19,13:35:40
42996,18900,2015-11-19,13:41:42
42998,18901,2015-11-19,13:51:45
43002,18902,2015-11-19,13:54:53
43003,18903,2015-11-19,14:07:23
43013,18904,2015-11-19,14:12:59
43014,18905,2015-11-19,14:19:20
43015,18906,2015-11-19,14:23:23
43017,18907,2015-11-19,14:54:54
43020,18908,2015-11-19,15:03:48
43021,18909,2015-11-19,15:30:37
43023,18910,2015-11-19,15:31:08
43025,18911,2015-11-19,15:32:51
43026,18912,2015-11-19,15:47:10
43028,18913,2015-11-19,15:58:58
43030,18914,2015-11-19,16:18:32
43031,18915,2015-11-19,16:28:43
43032,18916,2015-11-19,16:47:25
43033,18917,2015-11-19,16:49:14
43037,18918,2015-11-19,16:54:48
43039,18919,2015-11-19,16:58:26
43041,18920,2015-11-19,17:33:33
43043,18921,2015-11-19,17:39:34
43045,18922,2015-11-19,17:39:58
43048,18923,2015-11-19,17:55:28
43051,18924,2015-11-19,17:57:18
43054,18925,2015-11-19,18:10:28
43056,18926,2015-11-19,18:12:17
43059,18927,2015-11-19,18:14:29
43063,18928,2015-11-19,18:21:53
43065,18929,2015-11-19,18:22:51
43068,18930,2015-11-19,18:26:00
43069,18931,2015-11-19,18:30:07
43073,18932,2015-11-19,18:31:31
43076,18933,2015-11-19,18:41:40
43077,18934,2015-11-19,18:50:28
43080,18935,2015-11-19,18:56:17
43083,18936,2015-11-19,19:07:33
43085,18937,2015-11-19,19:13:57
43086,18938,2015-11-19,19:17:11
43089,18939,2015-11-19,19:31:03
43091,18940,2015-11-19,19:32:15
43092,18941,2015-11-19,20:13:18
43096,18942,2015-11-19,20:20:04
43098,18943,2015-11-19,20:44:52
43100,18944,2015-11-19,20:55:34
43101,18945,2015-11-19,21:02:22
43105,18946,2015-11-19,21:08:44
43106,18947,2015-11-19,21:33:07
43107,18948,2015-11-19,21:55:01
43109,18949,2015-11-19,21:57:01
43111,18950,2015-11-19,22:12:28
43112,18951,2015-11-20,11:23:34
43113,18952,2015-11-20,11:35:03
43114,18953,2015-11-20,11:41:52
43115,18954,2015-11-20,11:45:00
43117,18955,2015-11-20,11:46:31
43118,18956,2015-11-20,12:21:50
43124,18957,2015-11-20,12:28:26
43133,18958,2015-11-20,12:41:52
43134,18959,2015-11-20,12:45:26
43137,18960,2015-11-20,12:48:00
43139,18961,2015-11-20,12:56:57
43141,18962,2015-11-20,13:02:19
43145,18963,2015-11-20,13:06:09
43147,18964,2015-11-20,13:10:14
43148,18965,2015-11-20,13:15:23
43150,18966,2015-11-20,13:21:05
43151,18967,2015-11-20,13:33:31
43152,18968,2015-11-20,13:35:06
43154,18969,2015-11-20,13:36:55
43155,18970,2015-11-20,13:43:44
43157,18971,2015-11-20,13:48:34
43159,18972,2015-11-20,14:01:27
43160,18973,2015-11-20,14:02:11
43161,18974,2015-11-20,14:09:53
43162,18975,2015-11-20,14:28:38
43164,18976,2015-11-20,14:29:41
43166,18977,2015-11-20,14:44:21
43167,18978,2015-11-20,15:16:19
43169,18979,2015-11-20,16:03:03
43172,18980,2015-11-20,16:14:31
43175,18981,2015-11-20,16:23:59
43179,18982,2015-11-20,16:30:06
43182,18983,2015-11-20,16:36:56
43185,18984,2015-11-20,16:47:32
43188,18985,2015-11-20,17:07:20
43189,18986,2015-11-20,17:10:42
43192,18987,2015-11-20,17:27:33
43195,18988,2015-11-20,17:28:30
43199,18989,2015-11-20,17:52:54
43201,18990,2015-11-20,17:54:07
43202,18991,2015-11-20,18:04:08
43204,18992,2015-11-20,18:09:24
43206,18993,2015-11-20,18:13:19
43210,18994,2015-11-20,18:20:45
43212,18995,2015-11-20,18:21:24
43216,18996,2015-11-20,18:46:12
43219,18997,2015-11-20,18:48:57
43221,18998,2015-11-20,19:27:33
43223,18999,2015-11-20,19:28:59
43224,19000,2015-11-20,19:30:06
43226,19001,2015-11-20,19:31:55
43228,19002,2015-11-20,19:33:03
43231,19003,2015-11-20,19:33:49
43233,19004,2015-11-20,19:50:42
43235,19005,2015-11-20,20:04:53
43239,19006,2015-11-20,20:12:40
43240,19007,2015-11-20,20:14:39
43241,19008,2015-11-20,20:27:37
43243,19009,2015-11-20,20:34:07
43246,19010,2015-11-20,20:39:15
43249,19011,2015-11-20,20:51:20
43250,19012,2015-11-20,21:31:09
43253,19013,2015-11-20,21:36:00
43255,19014,2015-11-20,22:04:35
43257,19015,2015-11-20,22:45:21
43259,19016,2015-11-21,11:40:53
43260,19017,2015-11-21,11:47:07
43261,19018,2015-11-21,12:27:29
43262,19019,2015-11-21,12:42:43
43264,19020,2015-11-21,13:10:23
43265,19021,2015-11-21,13:15:23
43270,19022,2015-11-21,13:16:38
43271,19023,2015-11-21,13:28:20
43272,19024,2015-11-21,13:47:03
43273,19025,2015-11-21,13:54:25
43276,19026,2015-11-21,13:55:43
43280,19027,2015-11-21,14:40:50
43289,19028,2015-11-21,14:58:43
43290,19029,2015-11-21,15:10:41
43291,19030,2015-11-21,15:29:29
43292,19031,2015-11-21,15:35:42
43293,19032,2015-11-21,15:42:50
43296,19033,2015-11-21,15:46:25
43297,19034,2015-11-21,16:07:18
43298,19035,2015-11-21,16:10:28
43299,19036,2015-11-21,16:13:29
43300,19037,2015-11-21,16:17:12
43301,19038,2015-11-21,17:02:16
43302,19039,2015-11-21,17:08:40
43303,19040,2015-11-21,17:14:53
43305,19041,2015-11-21,17:22:56
43307,19042,2015-11-21,17:23:37
43309,19043,2015-11-21,17:29:44
43310,19044,2015-11-21,17:48:37
43311,19045,2015-11-21,18:13:13
43312,19046,2015-11-21,18:19:19
43316,19047,2015-11-21,18:20:40
43320,19048,2015-11-21,18:23:53
43323,19049,2015-11-21,18:24:43
43326,19050,2015-11-21,18:29:30
43327,19051,2015-11-21,18:32:11
43331,19052,2015-11-21,18:32:35
43334,19053,2015-11-21,18:44:44
43337,19054,2015-11-21,18:54:46
43339,19055,2015-11-21,19:10:58
43341,19056,2015-11-21,19:19:55
43345,19057,2015-11-21,19:22:03
43347,19058,2015-11-21,19:37:13
43349,19059,2015-11-21,19:40:39
43351,19060,2015-11-21,19:43:48
43354,19061,2015-11-21,19:50:22
43356,19062,2015-11-21,19:54:10
43359,19063,2015-11-21,20:00:27
43360,19064,2015-11-21,20:03:45
43361,19065,2015-11-21,20:10:50
43363,19066,2015-11-21,20:35:49
43366,19067,2015-11-21,20:45:10
43367,19068,2015-11-21,20:52:31
43369,19069,2015-11-21,21:07:17
43371,19070,2015-11-21,21:48:05
43372,19071,2015-11-21,21:51:07
43374,19072,2015-11-21,22:13:39
43378,19073,2015-11-21,22:21:50
43380,19074,2015-11-21,22:46:18
43382,19075,2015-11-21,22:52:49
43386,19076,2015-11-21,22:55:55
43388,19077,2015-11-22,12:21:06
43396,19078,2015-11-22,13:04:31
43397,19079,2015-11-22,13:10:20
43400,19080,2015-11-22,13:11:23
43401,19081,2015-11-22,13:48:14
43404,19082,2015-11-22,13:48:27
43406,19083,2015-11-22,13:51:23
43407,19084,2015-11-22,13:51:40
43409,19085,2015-11-22,13:53:40
43410,19086,2015-11-22,14:02:24
43411,19087,2015-11-22,14:08:32
43412,19088,2015-11-22,14:37:29
43413,19089,2015-11-22,14:42:43
43414,19090,2015-11-22,15:20:47
43415,19091,2015-11-22,15:29:49
43416,19092,2015-11-22,15:37:37
43418,19093,2015-11-22,15:46:14
43419,19094,2015-11-22,16:04:16
43420,19095,2015-11-22,16:06:10
43423,19096,2015-11-22,16:10:47
43424,19097,2015-11-22,16:19:38
43428,19098,2015-11-22,16:28:01
43430,19099,2015-11-22,16:41:50
43431,19100,2015-11-22,16:59:37
43433,19101,2015-11-22,17:28:10
43436,19102,2015-11-22,17:32:26
43437,19103,2015-11-22,17:34:05
43438,19104,2015-11-22,17:37:15
43439,19105,2015-11-22,17:46:38
43441,19106,2015-11-22,17:51:53
43443,19107,2015-11-22,18:18:23
43446,19108,2015-11-22,18:18:59
43448,19109,2015-11-22,18:19:37
43449,19110,2015-11-22,18:36:22
43451,19111,2015-11-22,18:44:16
43452,19112,2015-11-22,18:47:55
43454,19113,2015-11-22,19:10:28
43455,19114,2015-11-22,19:19:43
43458,19115,2015-11-22,20:18:14
43460,19116,2015-11-22,21:29:54
